"Bullying Counts, Trend"
"All Districts"

"",,,"Year",,,
"Brookfield School District","=""0180011""","Number of students with at least 1 bullying incident",10,"*",6,"*"
"Brookfield School District","=""0180011""","Counts of Bullying Incidents",10,"*",6,"*"
"Brooklyn School District","=""0190011""","Number of students with at least 1 bullying incident",6,"*","*",9
"Brooklyn School District","=""0190011""","Counts of Bullying Incidents",8,"*","*",13
"Canaan School District","=""0210011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Canaan School District","=""0210011""","Counts of Bullying Incidents","*","*","*","*"
"Canterbury School District","=""0220011""","Number of students with at least 1 bullying incident","*","*",0,"*"
"Canterbury School District","=""0220011""","Counts of Bullying Incidents","*","*",0,"*"
"Capitol Region Education Council","=""2410014""","Number of students with at least 1 bullying incident",20,9,15,8
"Capitol Region Education Council","=""2410014""","Counts of Bullying Incidents",26,11,22,9
"Cheshire School District","=""0250011""","Number of students with at least 1 bullying incident",12,24,20,15
"Cheshire School District","=""0250011""","Counts of Bullying Incidents",12,30,21,19
"Clinton School District","=""0270011""","Number of students with at least 1 bullying incident",6,"*","*",0
"Clinton School District","=""0270011""","Counts of Bullying Incidents",12,"*","*",0
"Colchester School District","=""0280011""","Number of students with at least 1 bullying incident",8,"*","*",0
"Colchester School District","=""0280011""","Counts of Bullying Incidents",8,"*","*",0
"Colebrook School District","=""0290011""","Number of students with at least 1 bullying incident","*",0,0,0
"Colebrook School District","=""0290011""","Counts of Bullying Incidents","*",0,0,0
"Columbia School District","=""0300011""","Number of students with at least 1 bullying incident",0,"*",0,0
"Columbia School District","=""0300011""","Counts of Bullying Incidents",0,"*",0,0
"Common Ground High School District","=""2680013""","Number of students with at least 1 bullying incident","*","*",0,0
"Common Ground High School District","=""2680013""","Counts of Bullying Incidents","*","*",0,0
"Connecticut Technical High School System","=""9000016""","Number of students with at least 1 bullying incident",83,37,17,19
"Connecticut Technical High School System","=""9000016""","Counts of Bullying Incidents",90,43,21,21
"Cooperative Educational Services","=""2430014""","Number of students with at least 1 bullying incident","*","*",0,"*"
"Cooperative Educational Services","=""2430014""","Counts of Bullying Incidents","*","*",0,"*"
"Cornwall School District","=""0310011""","Number of students with at least 1 bullying incident",0,"*","*","*"
"Cornwall School District","=""0310011""","Counts of Bullying Incidents",0,"*","*","*"
"Coventry School District","=""0320011""","Number of students with at least 1 bullying incident","*","*",0,0
"Coventry School District","=""0320011""","Counts of Bullying Incidents","*","*",0,0
"Cromwell School District","=""0330011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Cromwell School District","=""0330011""","Counts of Bullying Incidents","*",9,"*","*"
"Danbury School District","=""0340011""","Number of students with at least 1 bullying incident","*",10,"*",15
"Danbury School District","=""0340011""","Counts of Bullying Incidents","*",11,"*",22
"Darien School District","=""0350011""","Number of students with at least 1 bullying incident","*","*","*",0
"Darien School District","=""0350011""","Counts of Bullying Incidents","*","*","*",0
"Deep River School District","=""0360011""","Number of students with at least 1 bullying incident","*",0,0,"*"
"Deep River School District","=""0360011""","Counts of Bullying Incidents","*",0,0,"*"
"Derby School District","=""0370011""","Number of students with at least 1 bullying incident","*","*",0,"*"
"Derby School District","=""0370011""","Counts of Bullying Incidents","*","*",0,"*"
"East Granby School District","=""0400011""","Number of students with at least 1 bullying incident",7,"*","*","*"
"East Granby School District","=""0400011""","Counts of Bullying Incidents",7,"*",6,"*"
"East Hampton School District","=""0420011""","Number of students with at least 1 bullying incident",21,12,"*","*"
"East Hampton School District","=""0420011""","Counts of Bullying Incidents",23,13,"*","*"
"East Hartford School District","=""0430011""","Number of students with at least 1 bullying incident",43,33,24,7
"East Hartford School District","=""0430011""","Counts of Bullying Incidents",46,37,26,8
"East Haven School District","=""0440011""","Number of students with at least 1 bullying incident",7,8,"*","*"
"East Haven School District","=""0440011""","Counts of Bullying Incidents",7,8,"*","*"
"East Lyme School District","=""0450011""","Number of students with at least 1 bullying incident","*","*","*",0
"East Lyme School District","=""0450011""","Counts of Bullying Incidents",6,"*","*",0
"East Windsor School District","=""0470011""","Number of students with at least 1 bullying incident","*","*","*",0
"East Windsor School District","=""0470011""","Counts of Bullying Incidents","*","*","*",0
"Eastford School District","=""0390011""","Number of students with at least 1 bullying incident","*",0,0,"*"
"Eastford School District","=""0390011""","Counts of Bullying Incidents","*",0,0,"*"
"Easton School District","=""0460011""","Number of students with at least 1 bullying incident",0,"*",0,0
"Easton School District","=""0460011""","Counts of Bullying Incidents",0,"*",0,0
"Ellington School District","=""0480011""","Number of students with at least 1 bullying incident","*","*","*",10
"Ellington School District","=""0480011""","Counts of Bullying Incidents","*","*","*",11
"Elm City College Preparatory School District","=""2890013""","Number of students with at least 1 bullying incident",6,"*",0,"*"
"Elm City College Preparatory School District","=""2890013""","Counts of Bullying Incidents",6,"*",0,"*"
"Enfield School District","=""0490011""","Number of students with at least 1 bullying incident",11,"*",0,"*"
"Enfield School District","=""0490011""","Counts of Bullying Incidents",12,"*",0,"*"
"Essex School District","=""0500011""","Number of students with at least 1 bullying incident","*","*",0,0
"Essex School District","=""0500011""","Counts of Bullying Incidents","*","*",0,0
"Fairfield School District","=""0510011""","Number of students with at least 1 bullying incident",10,10,7,0
"Fairfield School District","=""0510011""","Counts of Bullying Incidents",12,11,7,0
"Farmington School District","=""0520011""","Number of students with at least 1 bullying incident","*",9,"*",12
"Farmington School District","=""0520011""","Counts of Bullying Incidents","*",10,"*",15
"Franklin School District","=""0530011""","Number of students with at least 1 bullying incident",0,"*",0,0
"Franklin School District","=""0530011""","Counts of Bullying Incidents",0,6,0,0
"Glastonbury School District","=""0540011""","Number of students with at least 1 bullying incident",8,"*",15,"*"
"Glastonbury School District","=""0540011""","Counts of Bullying Incidents",9,"*",18,"*"
"Granby School District","=""0560011""","Number of students with at least 1 bullying incident",6,"*","*","*"
"Granby School District","=""0560011""","Counts of Bullying Incidents",6,"*","*","*"
"Great Oaks Charter School District","=""2940013""","Number of students with at least 1 bullying incident",0,0,"*",0
"Great Oaks Charter School District","=""2940013""","Counts of Bullying Incidents",0,0,"*",0
"Greenwich School District","=""0570011""","Number of students with at least 1 bullying incident",10,9,"*","*"
"Greenwich School District","=""0570011""","Counts of Bullying Incidents",10,11,7,7
"Griswold School District","=""0580011""","Number of students with at least 1 bullying incident",6,"*","*",0
"Griswold School District","=""0580011""","Counts of Bullying Incidents",6,"*","*",0
"Groton School District","=""0590011""","Number of students with at least 1 bullying incident",9,9,"*","*"
"Groton School District","=""0590011""","Counts of Bullying Incidents",10,9,"*","*"
"Guilford School District","=""0600011""","Number of students with at least 1 bullying incident","*","*","*",16
"Guilford School District","=""0600011""","Counts of Bullying Incidents","*","*","*",17
"Hamden School District","=""0620011""","Number of students with at least 1 bullying incident",8,16,18,7
"Hamden School District","=""0620011""","Counts of Bullying Incidents",10,19,20,10
"Hampton School District","=""0630011""","Number of students with at least 1 bullying incident",0,"*",0,0
"Hampton School District","=""0630011""","Counts of Bullying Incidents",0,"*",0,0
"Hartford School District","=""0640011""","Number of students with at least 1 bullying incident",64,77,44,50
"Hartford School District","=""0640011""","Counts of Bullying Incidents",70,84,47,56
"Hartland School District","=""0650011""","Number of students with at least 1 bullying incident","*",0,0,"*"
"Hartland School District","=""0650011""","Counts of Bullying Incidents","*",0,0,"*"
"Hebron School District","=""0670011""","Number of students with at least 1 bullying incident","*",0,"*","*"
"Hebron School District","=""0670011""","Counts of Bullying Incidents","*",0,"*","*"
"Highville Charter School District","=""2860013""","Number of students with at least 1 bullying incident","*",0,0,"*"
"Highville Charter School District","=""2860013""","Counts of Bullying Incidents","*",0,0,"*"
"Integrated Day Charter School District","=""2640013""","Number of students with at least 1 bullying incident",0,"*",0,0
"Integrated Day Charter School District","=""2640013""","Counts of Bullying Incidents",0,"*",0,0
"Interdistrict School for Arts and Comm District","=""2650013""","Number of students with at least 1 bullying incident","*",0,"*",0
"Interdistrict School for Arts and Comm District","=""2650013""","Counts of Bullying Incidents","*",0,"*",0
"Jumoke Academy District","=""2610013""","Number of students with at least 1 bullying incident","*",0,0,0
"Jumoke Academy District","=""2610013""","Counts of Bullying Incidents","*",0,0,0
"Killingly School District","=""0690011""","Number of students with at least 1 bullying incident",24,18,12,16
"Killingly School District","=""0690011""","Counts of Bullying Incidents",28,19,15,18
"Learn","=""2450014""","Number of students with at least 1 bullying incident","*","*","*","*"
"Learn","=""2450014""","Counts of Bullying Incidents","*","*","*","*"
"Lebanon School District","=""0710011""","Number of students with at least 1 bullying incident",0,0,"*",0
"Lebanon School District","=""0710011""","Counts of Bullying Incidents",0,0,"*",0
"Ledyard School District","=""0720011""","Number of students with at least 1 bullying incident",8,"*",8,"*"
"Ledyard School District","=""0720011""","Counts of Bullying Incidents",8,"*",8,"*"
"Litchfield School District","=""0740011""","Number of students with at least 1 bullying incident","*",0,"*","*"
"Litchfield School District","=""0740011""","Counts of Bullying Incidents","*",0,"*","*"
"Madison School District","=""0760011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Madison School District","=""0760011""","Counts of Bullying Incidents","*","*","*","*"
"Manchester School District","=""0770011""","Number of students with at least 1 bullying incident","*",23,"*",11
"Manchester School District","=""0770011""","Counts of Bullying Incidents","*",26,"*",12
"Mansfield School District","=""0780011""","Number of students with at least 1 bullying incident",0,"*",0,0
"Mansfield School District","=""0780011""","Counts of Bullying Incidents",0,"*",0,0
"Marlborough School District","=""0790011""","Number of students with at least 1 bullying incident","*","*","*",0
"Marlborough School District","=""0790011""","Counts of Bullying Incidents","*","*","*",0
"Meriden School District","=""0800011""","Number of students with at least 1 bullying incident",16,16,14,11
"Meriden School District","=""0800011""","Counts of Bullying Incidents",18,17,15,14
"Middletown School District","=""0830011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Middletown School District","=""0830011""","Counts of Bullying Incidents",8,7,"*","*"
"Milford School District","=""0840011""","Number of students with at least 1 bullying incident",21,19,"*","*"
"Milford School District","=""0840011""","Counts of Bullying Incidents",22,20,10,6
"Monroe School District","=""0850011""","Number of students with at least 1 bullying incident",0,"*","*","*"
"Monroe School District","=""0850011""","Counts of Bullying Incidents",0,"*","*","*"
"Montville School District","=""0860011""","Number of students with at least 1 bullying incident","*","*",0,0
"Montville School District","=""0860011""","Counts of Bullying Incidents","*","*",0,0
"Naugatuck School District","=""0880011""","Number of students with at least 1 bullying incident",8,12,"*","*"
"Naugatuck School District","=""0880011""","Counts of Bullying Incidents",10,14,"*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","Number of students with at least 1 bullying incident","*","*",0,0
"New Beginnings Inc., Family Academy District","=""2800013""","Counts of Bullying Incidents","*","*",0,0
"New Britain School District","=""0890011""","Number of students with at least 1 bullying incident",47,59,18,10
"New Britain School District","=""0890011""","Counts of Bullying Incidents",55,83,21,10
"New Canaan School District","=""0900011""","Number of students with at least 1 bullying incident",0,"*","*","*"
"New Canaan School District","=""0900011""","Counts of Bullying Incidents",0,"*","*","*"
"New Fairfield School District","=""0910011""","Number of students with at least 1 bullying incident",12,"*","*","*"
"New Fairfield School District","=""0910011""","Counts of Bullying Incidents",12,"*","*","*"
"New Hartford School District","=""0920011""","Number of students with at least 1 bullying incident","*","*",0,0
"New Hartford School District","=""0920011""","Counts of Bullying Incidents","*","*",0,0
"New Haven School District","=""0930011""","Number of students with at least 1 bullying incident",56,52,39,31
"New Haven School District","=""0930011""","Counts of Bullying Incidents",64,61,47,37
"New London School District","=""0950011""","Number of students with at least 1 bullying incident",39,32,9,13
"New London School District","=""0950011""","Counts of Bullying Incidents",49,33,9,14
"New Milford School District","=""0960011""","Number of students with at least 1 bullying incident",8,"*","*",0
"New Milford School District","=""0960011""","Counts of Bullying Incidents",9,"*","*",0
"Newington School District","=""0940011""","Number of students with at least 1 bullying incident",13,"*","*","*"
"Newington School District","=""0940011""","Counts of Bullying Incidents",18,"*","*","*"
"Newtown School District","=""0970011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Newtown School District","=""0970011""","Counts of Bullying Incidents","*",9,6,"*"
"North Branford School District","=""0990011""","Number of students with at least 1 bullying incident","*","*","*","*"
"North Branford School District","=""0990011""","Counts of Bullying Incidents","*","*","*",6
"North Canaan School District","=""1000011""","Number of students with at least 1 bullying incident","*","*","*",0
"North Canaan School District","=""1000011""","Counts of Bullying Incidents","*","*","*",0
"North Haven School District","=""1010011""","Number of students with at least 1 bullying incident","*",0,"*",6
"North Haven School District","=""1010011""","Counts of Bullying Incidents","*",0,"*",8
"North Stonington School District","=""1020011""","Number of students with at least 1 bullying incident",0,"*",0,"*"
"North Stonington School District","=""1020011""","Counts of Bullying Incidents",0,"*",0,"*"
"Norwalk School District","=""1030011""","Number of students with at least 1 bullying incident",19,25,9,8
"Norwalk School District","=""1030011""","Counts of Bullying Incidents",19,27,9,10
"Norwich Free Academy District","=""9010022""","Number of students with at least 1 bullying incident","*","*",6,"*"
"Norwich Free Academy District","=""9010022""","Counts of Bullying Incidents","*","*",6,6
"Norwich School District","=""1040011""","Number of students with at least 1 bullying incident","*",6,"*","*"
"Norwich School District","=""1040011""","Counts of Bullying Incidents","*",8,"*","*"
"Odyssey Community School District","=""2630013""","Number of students with at least 1 bullying incident",0,"*",0,"*"
"Odyssey Community School District","=""2630013""","Counts of Bullying Incidents",0,"*",0,"*"
"Old Saybrook School District","=""1060011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Old Saybrook School District","=""1060011""","Counts of Bullying Incidents","*","*","*","*"
"Oxford School District","=""1080011""","Number of students with at least 1 bullying incident",0,"*","*","*"
"Oxford School District","=""1080011""","Counts of Bullying Incidents",0,"*","*","*"
"Park City Prep Charter School District","=""2830013""","Number of students with at least 1 bullying incident","*","*",0,0
"Park City Prep Charter School District","=""2830013""","Counts of Bullying Incidents","*","*",0,0
"Path Academy District","=""2930013""","Number of students with at least 1 bullying incident",0,0,0,"*"
"Path Academy District","=""2930013""","Counts of Bullying Incidents",0,0,0,"*"
"Plainfield School District","=""1090011""","Number of students with at least 1 bullying incident",9,16,9,16
"Plainfield School District","=""1090011""","Counts of Bullying Incidents",11,17,12,17
"Plainville School District","=""1100011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Plainville School District","=""1100011""","Counts of Bullying Incidents","*","*","*","*"
"Plymouth School District","=""1110011""","Number of students with at least 1 bullying incident",7,"*","*","*"
"Plymouth School District","=""1110011""","Counts of Bullying Incidents",11,"*","*","*"
"Putnam School District","=""1160011""","Number of students with at least 1 bullying incident",6,8,"*","*"
"Putnam School District","=""1160011""","Counts of Bullying Incidents",6,10,"*","*"
"Redding School District","=""1170011""","Number of students with at least 1 bullying incident",7,"*",0,"*"
"Redding School District","=""1170011""","Counts of Bullying Incidents",8,"*",0,"*"
"Regional School District 01","=""2010012""","Number of students with at least 1 bullying incident","*","*",0,0
"Regional School District 01","=""2010012""","Counts of Bullying Incidents","*","*",0,0
"Regional School District 04","=""2040012""","Number of students with at least 1 bullying incident",0,0,0,"*"
"Regional School District 04","=""2040012""","Counts of Bullying Incidents",0,0,0,"*"
"Regional School District 05","=""2050012""","Number of students with at least 1 bullying incident","*",0,0,"*"
"Regional School District 05","=""2050012""","Counts of Bullying Incidents","*",0,0,"*"
"Regional School District 06","=""2060012""","Number of students with at least 1 bullying incident","*","*",6,18
"Regional School District 06","=""2060012""","Counts of Bullying Incidents","*","*",6,22
"Regional School District 07","=""2070012""","Number of students with at least 1 bullying incident","*",0,0,0
"Regional School District 07","=""2070012""","Counts of Bullying Incidents","*",0,0,0
"Regional School District 08","=""2080012""","Number of students with at least 1 bullying incident","*",0,"*",0
"Regional School District 08","=""2080012""","Counts of Bullying Incidents","*",0,"*",0
"Regional School District 09","=""2090012""","Number of students with at least 1 bullying incident","*",0,"*","*"
"Regional School District 09","=""2090012""","Counts of Bullying Incidents","*",0,"*","*"
"Regional School District 10","=""2100012""","Number of students with at least 1 bullying incident","*",6,"*","*"
"Regional School District 10","=""2100012""","Counts of Bullying Incidents","*",6,"*","*"
"Regional School District 11","=""2110012""","Number of students with at least 1 bullying incident","*",8,"*","*"
"Regional School District 11","=""2110012""","Counts of Bullying Incidents","*",9,"*",6
"Regional School District 12","=""2120012""","Number of students with at least 1 bullying incident",0,0,"*","*"
"Regional School District 12","=""2120012""","Counts of Bullying Incidents",0,0,"*","*"
"Regional School District 13","=""2130012""","Number of students with at least 1 bullying incident","*","*",0,"*"
"Regional School District 13","=""2130012""","Counts of Bullying Incidents","*","*",0,"*"
"Regional School District 14","=""2140012""","Number of students with at least 1 bullying incident",0,"*",0,"*"
"Regional School District 14","=""2140012""","Counts of Bullying Incidents",0,"*",0,"*"
"Regional School District 15","=""2150012""","Number of students with at least 1 bullying incident",0,"*","*","*"
"Regional School District 15","=""2150012""","Counts of Bullying Incidents",0,"*","*",6
"Regional School District 16","=""2160012""","Number of students with at least 1 bullying incident","*","*",0,"*"
"Regional School District 16","=""2160012""","Counts of Bullying Incidents","*","*",0,"*"
"Regional School District 17","=""2170012""","Number of students with at least 1 bullying incident","*","*",0,0
"Regional School District 17","=""2170012""","Counts of Bullying Incidents","*","*",0,0
"Regional School District 18","=""2180012""","Number of students with at least 1 bullying incident","*",10,8,"*"
"Regional School District 18","=""2180012""","Counts of Bullying Incidents","*",14,9,"*"
"Regional School District 19","=""2190012""","Number of students with at least 1 bullying incident","*","*","*","*"
"Regional School District 19","=""2190012""","Counts of Bullying Incidents","*","*","*","*"
"Ridgefield School District","=""1180011""","Number of students with at least 1 bullying incident","*","*",7,"*"
"Ridgefield School District","=""1180011""","Counts of Bullying Incidents","*",6,7,"*"
"Rocky Hill School District","=""1190011""","Number of students with at least 1 bullying incident",0,0,0,"*"
"Rocky Hill School District","=""1190011""","Counts of Bullying Incidents",0,0,0,"*"
"Salem School District","=""1210011""","Number of students with at least 1 bullying incident",0,0,0,"*"
"Salem School District","=""1210011""","Counts of Bullying Incidents",0,0,0,"*"
"Scotland School District","=""1230011""","Number of students with at least 1 bullying incident",0,"*",0,0
"Scotland School District","=""1230011""","Counts of Bullying Incidents",0,9,0,0
"Seymour School District","=""1240011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Seymour School District","=""1240011""","Counts of Bullying Incidents","*","*","*","*"
"Shelton School District","=""1260011""","Number of students with at least 1 bullying incident",10,23,21,28
"Shelton School District","=""1260011""","Counts of Bullying Incidents",13,26,41,28
"Sherman School District","=""1270011""","Number of students with at least 1 bullying incident",0,0,"*",0
"Sherman School District","=""1270011""","Counts of Bullying Incidents",0,0,"*",0
"Side By Side Charter School District","=""2700013""","Number of students with at least 1 bullying incident","*",0,0,0
"Side By Side Charter School District","=""2700013""","Counts of Bullying Incidents","*",0,0,0
"Simsbury School District","=""1280011""","Number of students with at least 1 bullying incident","*","*",0,"*"
"Simsbury School District","=""1280011""","Counts of Bullying Incidents","*","*",0,"*"
"Somers School District","=""1290011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Somers School District","=""1290011""","Counts of Bullying Incidents","*","*","*","*"
"South Windsor School District","=""1320011""","Number of students with at least 1 bullying incident",11,"*","*",0
"South Windsor School District","=""1320011""","Counts of Bullying Incidents",12,"*","*",0
"Southington School District","=""1310011""","Number of students with at least 1 bullying incident",7,19,32,13
"Southington School District","=""1310011""","Counts of Bullying Incidents",9,20,36,13
"Sprague School District","=""1330011""","Number of students with at least 1 bullying incident","*",0,"*",0
"Sprague School District","=""1330011""","Counts of Bullying Incidents","*",0,"*",0
"Stafford School District","=""1340011""","Number of students with at least 1 bullying incident","*","*","*",0
"Stafford School District","=""1340011""","Counts of Bullying Incidents","*","*","*",0
"Stamford Charter School for Excellence District","=""2960013""","Number of students with at least 1 bullying incident",0,0,0,"*"
"Stamford Charter School for Excellence District","=""2960013""","Counts of Bullying Incidents",0,0,0,"*"
"Stamford School District","=""1350011""","Number of students with at least 1 bullying incident","*","*",9,14
"Stamford School District","=""1350011""","Counts of Bullying Incidents",13,9,12,14
"Sterling School District","=""1360011""","Number of students with at least 1 bullying incident","*","*",0,0
"Sterling School District","=""1360011""","Counts of Bullying Incidents","*","*",0,0
"Stonington School District","=""1370011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Stonington School District","=""1370011""","Counts of Bullying Incidents","*",6,"*","*"
"Stratford School District","=""1380011""","Number of students with at least 1 bullying incident",21,16,"*","*"
"Stratford School District","=""1380011""","Counts of Bullying Incidents",24,21,"*","*"
"Suffield School District","=""1390011""","Number of students with at least 1 bullying incident","*",12,"*",9
"Suffield School District","=""1390011""","Counts of Bullying Incidents","*",16,"*",14
"The Bridge Academy District","=""2690013""","Number of students with at least 1 bullying incident","*",17,"*",0
"The Bridge Academy District","=""2690013""","Counts of Bullying Incidents","*",34,"*",0
"The Gilbert School District","=""9020022""","Number of students with at least 1 bullying incident",28,"*","*",0
"The Gilbert School District","=""9020022""","Counts of Bullying Incidents",35,"*","*",0
"Thomaston School District","=""1400011""","Number of students with at least 1 bullying incident",0,"*","*",18
"Thomaston School District","=""1400011""","Counts of Bullying Incidents",0,"*","*",21
"Thompson School District","=""1410011""","Number of students with at least 1 bullying incident","*",0,0,"*"
"Thompson School District","=""1410011""","Counts of Bullying Incidents","*",0,0,"*"
"Tolland School District","=""1420011""","Number of students with at least 1 bullying incident","*",9,"*",0
"Tolland School District","=""1420011""","Counts of Bullying Incidents","*",9,"*",0
"Torrington School District","=""1430011""","Number of students with at least 1 bullying incident",10,6,"*","*"
"Torrington School District","=""1430011""","Counts of Bullying Incidents",13,6,"*","*"
"Trailblazers Academy District","=""2780013""","Number of students with at least 1 bullying incident","*","*",0,0
"Trailblazers Academy District","=""2780013""","Counts of Bullying Incidents","*","*",0,0
"Trumbull School District","=""1440011""","Number of students with at least 1 bullying incident","*","*",0,8
"Trumbull School District","=""1440011""","Counts of Bullying Incidents","*","*",0,10
"Vernon School District","=""1460011""","Number of students with at least 1 bullying incident",12,7,"*","*"
"Vernon School District","=""1460011""","Counts of Bullying Incidents",15,"*",9,"*"
"Wallingford School District","=""1480011""","Number of students with at least 1 bullying incident",23,10,"*","*"
"Wallingford School District","=""1480011""","Counts of Bullying Incidents",26,10,"*","*"
"Waterbury School District","=""1510011""","Number of students with at least 1 bullying incident",34,33,6,7
"Waterbury School District","=""1510011""","Counts of Bullying Incidents",39,41,7,10
"Waterford School District","=""1520011""","Number of students with at least 1 bullying incident","*",6,"*",0
"Waterford School District","=""1520011""","Counts of Bullying Incidents","*",8,"*",0
"Watertown School District","=""1530011""","Number of students with at least 1 bullying incident",7,7,"*","*"
"Watertown School District","=""1530011""","Counts of Bullying Incidents",9,7,"*","*"
"West Hartford School District","=""1550011""","Number of students with at least 1 bullying incident",24,22,"*","*"
"West Hartford School District","=""1550011""","Counts of Bullying Incidents",31,36,7,11
"West Haven School District","=""1560011""","Number of students with at least 1 bullying incident","*",8,"*",0
"West Haven School District","=""1560011""","Counts of Bullying Incidents","*",8,"*",0
"Westbrook School District","=""1540011""","Number of students with at least 1 bullying incident","*",0,0,0
"Westbrook School District","=""1540011""","Counts of Bullying Incidents","*",0,0,0
"Weston School District","=""1570011""","Number of students with at least 1 bullying incident","*","*",0,"*"
"Weston School District","=""1570011""","Counts of Bullying Incidents","*","*",0,"*"
"Westport School District","=""1580011""","Number of students with at least 1 bullying incident","*","*",0,6
"Westport School District","=""1580011""","Counts of Bullying Incidents","*","*",0,8
"Wethersfield School District","=""1590011""","Number of students with at least 1 bullying incident","*","*","*",6
"Wethersfield School District","=""1590011""","Counts of Bullying Incidents","*","*",7,6
"Willington School District","=""1600011""","Number of students with at least 1 bullying incident","*",0,0,0
"Willington School District","=""1600011""","Counts of Bullying Incidents","*",0,0,0
"Wilton School District","=""1610011""","Number of students with at least 1 bullying incident","*","*","*","*"
"Wilton School District","=""1610011""","Counts of Bullying Incidents","*","*","*","*"
"Winchester School District","=""1620011""","Number of students with at least 1 bullying incident","*",0,"*","*"
"Winchester School District","=""1620011""","Counts of Bullying Incidents","*",0,"*","*"
"Windham School District","=""1630011""","Number of students with at least 1 bullying incident",12,"*","*","*"
"Windham School District","=""1630011""","Counts of Bullying Incidents",19,6,"*","*"
"Windsor Locks School District","=""1650011""","Number of students with at least 1 bullying incident",23,10,"*","*"
"Windsor Locks School District","=""1650011""","Counts of Bullying Incidents",29,14,"*","*"
"Windsor School District","=""1640011""","Number of students with at least 1 bullying incident",9,"*","*","*"
"Windsor School District","=""1640011""","Counts of Bullying Incidents",10,"*","*","*"
"Wolcott School District","=""1660011""","Number of students with at least 1 bullying incident","*",0,"*",0
"Wolcott School District","=""1660011""","Counts of Bullying Incidents","*",0,"*",0
"Woodstock Academy District","=""9030022""","Number of students with at least 1 bullying incident","*",0,"*","*"
"Woodstock Academy District","=""9030022""","Counts of Bullying Incidents","*",0,"*","*"
